municipio_codigo;municipio_nombre;sexo;lugar_nacimiento;poblacion_empadronada
148;Torrejón de Ardoz;Hombre;América del Norte;117
148;Torrejón de Ardoz;Hombre;América del Sur;3462
148;Torrejón de Ardoz;Hombre;Apátridas;0
148;Torrejón de Ardoz;Hombre;Asia;496
148;Torrejón de Ardoz;Hombre;Oceanía;11
148;Torrejón de Ardoz;Hombre;Otros países de América;0
148;Torrejón de Ardoz;Hombre;Resto de Europa;324
148;Torrejón de Ardoz;Hombre;Unión Europea ;55367
148;Torrejón de Ardoz;Mujer;África;1822
148;Torrejón de Ardoz;Mujer;América del Central y del Caribe;1132
148;Torrejón de Ardoz;Mujer;América del Norte;119
148;Torrejón de Ardoz;Mujer;América del Sur;4319
148;Torrejón de Ardoz;Mujer;Apátridas;0
148;Torrejón de Ardoz;Mujer;Asia;489
148;Torrejón de Ardoz;Mujer;Oceanía;19
148;Torrejón de Ardoz;Mujer;Otros países de América;0
148;Torrejón de Ardoz;Mujer;Resto de Europa;400
148;Torrejón de Ardoz;Mujer;Unión Europea ;56596
149;Torrejón de la Calzada;Hombre;África;78
149;Torrejón de la Calzada;Hombre;América del Central y del Caribe;22
149;Torrejón de la Calzada;Hombre;América del Norte;2
149;Torrejón de la Calzada;Hombre;América del Sur;108
149;Torrejón de la Calzada;Hombre;Apátridas;0
149;Torrejón de la Calzada;Hombre;Asia;116
149;Torrejón de la Calzada;Hombre;Oceanía;0
149;Torrejón de la Calzada;Hombre;Otros países de América;0
149;Torrejón de la Calzada;Hombre;Resto de Europa;16
149;Torrejón de la Calzada;Hombre;Unión Europea ;3810
149;Torrejón de la Calzada;Mujer;África;62
149;Torrejón de la Calzada;Mujer;América del Central y del Caribe;49
149;Torrejón de la Calzada;Mujer;América del Norte;5
149;Torrejón de la Calzada;Mujer;América del Sur;147
149;Torrejón de la Calzada;Mujer;Apátridas;0
149;Torrejón de la Calzada;Mujer;Asia;114
149;Torrejón de la Calzada;Mujer;Oceanía;1
149;Torrejón de la Calzada;Mujer;Otros países de América;0
149;Torrejón de la Calzada;Mujer;Resto de Europa;23
149;Torrejón de la Calzada;Mujer;Unión Europea ;3865
150;Torrejón de Velasco;Hombre;África;22
150;Torrejón de Velasco;Hombre;América del Central y del Caribe;5
150;Torrejón de Velasco;Hombre;América del Norte;0
150;Torrejón de Velasco;Hombre;América del Sur;47
150;Torrejón de Velasco;Hombre;Apátridas;0
150;Torrejón de Velasco;Hombre;Asia;1
150;Torrejón de Velasco;Hombre;Oceanía;0
150;Torrejón de Velasco;Hombre;Otros países de América;0
150;Torrejón de Velasco;Hombre;Resto de Europa;1
150;Torrejón de Velasco;Hombre;Unión Europea ;2061
150;Torrejón de Velasco;Mujer;África;21
150;Torrejón de Velasco;Mujer;América del Central y del Caribe;15
150;Torrejón de Velasco;Mujer;América del Norte;1
150;Torrejón de Velasco;Mujer;América del Sur;72
150;Torrejón de Velasco;Mujer;Apátridas;0
150;Torrejón de Velasco;Mujer;Asia;7
150;Torrejón de Velasco;Mujer;Oceanía;0
150;Torrejón de Velasco;Mujer;Otros países de América;0
150;Torrejón de Velasco;Mujer;Resto de Europa;1
150;Torrejón de Velasco;Mujer;Unión Europea ;2007
151;Torrelaguna;Hombre;África;81
151;Torrelaguna;Hombre;América del Central y del Caribe;8
151;Torrelaguna;Hombre;América del Norte;2
151;Torrelaguna;Hombre;América del Sur;98
151;Torrelaguna;Hombre;Apátridas;0
151;Torrelaguna;Hombre;Asia;8
151;Torrelaguna;Hombre;Oceanía;0
151;Torrelaguna;Hombre;Otros países de América;0
151;Torrelaguna;Hombre;Resto de Europa;12
151;Torrelaguna;Hombre;Unión Europea ;2172
151;Torrelaguna;Mujer;África;64
151;Torrelaguna;Mujer;América del Central y del Caribe;14
151;Torrelaguna;Mujer;América del Norte;4
151;Torrelaguna;Mujer;América del Sur;126
151;Torrelaguna;Mujer;Apátridas;0
151;Torrelaguna;Mujer;Asia;7
151;Torrelaguna;Mujer;Oceanía;0
151;Torrelaguna;Mujer;Otros países de América;0
151;Torrelaguna;Mujer;Resto de Europa;12
151;Torrelaguna;Mujer;Unión Europea ;2104
152;Torrelodones;Hombre;África;109
152;Torrelodones;Hombre;América del Central y del Caribe;47
152;Torrelodones;Hombre;América del Norte;102
152;Torrelodones;Hombre;América del Sur;446
152;Torrelodones;Hombre;Apátridas;0
152;Torrelodones;Hombre;Asia;66
152;Torrelodones;Hombre;Oceanía;7
152;Torrelodones;Hombre;Otros países de América;0
152;Torrelodones;Hombre;Resto de Europa;51
152;Torrelodones;Hombre;Unión Europea ;10294
152;Torrelodones;Mujer;África;97
152;Torrelodones;Mujer;América del Central y del Caribe;98
152;Torrelodones;Mujer;América del Norte;142
152;Torrelodones;Mujer;América del Sur;629
152;Torrelodones;Mujer;Apátridas;0
152;Torrelodones;Mujer;Asia;114
152;Torrelodones;Mujer;Oceanía;9
152;Torrelodones;Mujer;Otros países de América;0
152;Torrelodones;Mujer;Resto de Europa;59
152;Torrelodones;Mujer;Unión Europea ;10857
153;Torremocha de Jarama;Hombre;África;14
153;Torremocha de Jarama;Hombre;América del Central y del Caribe;0
153;Torremocha de Jarama;Hombre;América del Norte;0
153;Torremocha de Jarama;Hombre;América del Sur;11
153;Torremocha de Jarama;Hombre;Apátridas;0
153;Torremocha de Jarama;Hombre;Asia;4
153;Torremocha de Jarama;Hombre;Oceanía;0
153;Torremocha de Jarama;Hombre;Otros países de América;0
153;Torremocha de Jarama;Hombre;Resto de Europa;0
153;Torremocha de Jarama;Hombre;Unión Europea ;446
153;Torremocha de Jarama;Mujer;África;9
153;Torremocha de Jarama;Mujer;América del Central y del Caribe;3
153;Torremocha de Jarama;Mujer;América del Norte;2
153;Torremocha de Jarama;Mujer;América del Sur;11
153;Torremocha de Jarama;Mujer;Apátridas;0
153;Torremocha de Jarama;Mujer;Asia;2
153;Torremocha de Jarama;Mujer;Oceanía;0
153;Torremocha de Jarama;Mujer;Otros países de América;0
153;Torremocha de Jarama;Mujer;Resto de Europa;0
153;Torremocha de Jarama;Mujer;Unión Europea ;440
154;Torres de la Alameda;Hombre;África;103
154;Torres de la Alameda;Hombre;América del Central y del Caribe;10
154;Torres de la Alameda;Hombre;América del Norte;6
154;Torres de la Alameda;Hombre;América del Sur;89
154;Torres de la Alameda;Hombre;Apátridas;0
154;Torres de la Alameda;Hombre;Asia;12
154;Torres de la Alameda;Hombre;Oceanía;1
154;Torres de la Alameda;Hombre;Otros países de América;0
154;Torres de la Alameda;Hombre;Resto de Europa;12
154;Torres de la Alameda;Hombre;Unión Europea ;3769
154;Torres de la Alameda;Mujer;África;74
154;Torres de la Alameda;Mujer;América del Central y del Caribe;18
154;Torres de la Alameda;Mujer;América del Norte;6
154;Torres de la Alameda;Mujer;América del Sur;115
154;Torres de la Alameda;Mujer;Apátridas;0
154;Torres de la Alameda;Mujer;Asia;13
154;Torres de la Alameda;Mujer;Oceanía;1
154;Torres de la Alameda;Mujer;Otros países de América;0
154;Torres de la Alameda;Mujer;Resto de Europa;9
154;Torres de la Alameda;Mujer;Unión Europea ;3587
903;Tres Cantos;Hombre;África;185
903;Tres Cantos;Hombre;América del Central y del Caribe;149
903;Tres Cantos;Hombre;América del Norte;116
903;Tres Cantos;Hombre;América del Sur;966
903;Tres Cantos;Hombre;Apátridas;0
903;Tres Cantos;Hombre;Asia;140
903;Tres Cantos;Hombre;Oceanía;7
903;Tres Cantos;Hombre;Otros países de América;0
903;Tres Cantos;Hombre;Resto de Europa;116
903;Tres Cantos;Hombre;Unión Europea ;20669
903;Tres Cantos;Mujer;África;160
903;Tres Cantos;Mujer;América del Central y del Caribe;245
903;Tres Cantos;Mujer;América del Norte;155
903;Tres Cantos;Mujer;América del Sur;1374
903;Tres Cantos;Mujer;Apátridas;0
903;Tres Cantos;Mujer;Asia;209
903;Tres Cantos;Mujer;Oceanía;8
903;Tres Cantos;Mujer;Otros países de América;0
903;Tres Cantos;Mujer;Resto de Europa;148
903;Tres Cantos;Mujer;Unión Europea ;21397
155;Valdaracete;Hombre;África;2
155;Valdaracete;Hombre;América del Central y del Caribe;1
155;Valdaracete;Hombre;América del Norte;1
155;Valdaracete;Hombre;América del Sur;2
155;Valdaracete;Hombre;Apátridas;0
155;Valdaracete;Hombre;Asia;0
155;Valdaracete;Hombre;Oceanía;0
155;Valdaracete;Hombre;Otros países de América;0
155;Valdaracete;Hombre;Resto de Europa;0
155;Valdaracete;Hombre;Unión Europea ;329
155;Valdaracete;Mujer;África;2
155;Valdaracete;Mujer;América del Central y del Caribe;2
155;Valdaracete;Mujer;América del Norte;0
155;Valdaracete;Mujer;América del Sur;9
155;Valdaracete;Mujer;Apátridas;0
155;Valdaracete;Mujer;Asia;0
155;Valdaracete;Mujer;Oceanía;0
155;Valdaracete;Mujer;Otros países de América;0
155;Valdaracete;Mujer;Resto de Europa;0
155;Valdaracete;Mujer;Unión Europea ;295
156;Valdeavero;Hombre;África;12
156;Valdeavero;Hombre;América del Central y del Caribe;3
156;Valdeavero;Hombre;América del Norte;1
156;Valdeavero;Hombre;América del Sur;22
156;Valdeavero;Hombre;Apátridas;0
156;Valdeavero;Hombre;Asia;1
156;Valdeavero;Hombre;Oceanía;0
156;Valdeavero;Hombre;Otros países de América;0
156;Valdeavero;Hombre;Resto de Europa;0
156;Valdeavero;Hombre;Unión Europea ;719
156;Valdeavero;Mujer;África;6
156;Valdeavero;Mujer;América del Central y del Caribe;3
156;Valdeavero;Mujer;América del Norte;0
156;Valdeavero;Mujer;América del Sur;24
156;Valdeavero;Mujer;Apátridas;0
156;Valdeavero;Mujer;Asia;2
156;Valdeavero;Mujer;Oceanía;0
156;Valdeavero;Mujer;Otros países de América;0
156;Valdeavero;Mujer;Resto de Europa;2
156;Valdeavero;Mujer;Unión Europea ;655
157;Valdelaguna;Hombre;África;14
157;Valdelaguna;Hombre;América del Central y del Caribe;3
157;Valdelaguna;Hombre;América del Norte;0
157;Valdelaguna;Hombre;América del Sur;9
157;Valdelaguna;Hombre;Apátridas;0
157;Valdelaguna;Hombre;Asia;0
157;Valdelaguna;Hombre;Oceanía;0
157;Valdelaguna;Hombre;Otros países de América;0
157;Valdelaguna;Hombre;Resto de Europa;1
157;Valdelaguna;Hombre;Unión Europea ;411
157;Valdelaguna;Mujer;África;11
157;Valdelaguna;Mujer;América del Central y del Caribe;1
157;Valdelaguna;Mujer;América del Norte;0
157;Valdelaguna;Mujer;América del Sur;10
157;Valdelaguna;Mujer;Apátridas;0
157;Valdelaguna;Mujer;Asia;1
157;Valdelaguna;Mujer;Oceanía;0
157;Valdelaguna;Mujer;Otros países de América;0
157;Valdelaguna;Mujer;Resto de Europa;3
157;Valdelaguna;Mujer;Unión Europea ;403
158;Valdemanco;Hombre;África;11
158;Valdemanco;Hombre;América del Central y del Caribe;6
158;Valdemanco;Hombre;América del Norte;1
158;Valdemanco;Hombre;América del Sur;11
158;Valdemanco;Hombre;Apátridas;0
158;Valdemanco;Hombre;Asia;0
158;Valdemanco;Hombre;Oceanía;0
158;Valdemanco;Hombre;Otros países de América;0
158;Valdemanco;Hombre;Resto de Europa;9
158;Valdemanco;Hombre;Unión Europea ;452
158;Valdemanco;Mujer;África;6
158;Valdemanco;Mujer;América del Central y del Caribe;5
158;Valdemanco;Mujer;América del Norte;1
158;Valdemanco;Mujer;América del Sur;13
158;Valdemanco;Mujer;Apátridas;0
158;Valdemanco;Mujer;Asia;1
158;Valdemanco;Mujer;Oceanía;0
158;Valdemanco;Mujer;Otros países de América;0
158;Valdemanco;Mujer;Resto de Europa;11
158;Valdemanco;Mujer;Unión Europea ;389
159;Valdemaqueda;Hombre;África;31
159;Valdemaqueda;Hombre;América del Central y del Caribe;1
159;Valdemaqueda;Hombre;América del Norte;1
159;Valdemaqueda;Hombre;América del Sur;4
159;Valdemaqueda;Hombre;Apátridas;0
159;Valdemaqueda;Hombre;Asia;1
159;Valdemaqueda;Hombre;Oceanía;0
159;Valdemaqueda;Hombre;Otros países de América;0
159;Valdemaqueda;Hombre;Resto de Europa;1
159;Valdemaqueda;Hombre;Unión Europea ;352
159;Valdemaqueda;Mujer;África;20
159;Valdemaqueda;Mujer;América del Central y del Caribe;3
159;Valdemaqueda;Mujer;América del Norte;0
159;Valdemaqueda;Mujer;América del Sur;5
159;Valdemaqueda;Mujer;Apátridas;0
159;Valdemaqueda;Mujer;Asia;0
159;Valdemaqueda;Mujer;Oceanía;0
159;Valdemaqueda;Mujer;Otros países de América;0
159;Valdemaqueda;Mujer;Resto de Europa;2
159;Valdemaqueda;Mujer;Unión Europea ;347
160;Valdemorillo;Hombre;África;302
160;Valdemorillo;Hombre;América del Central y del Caribe;41
160;Valdemorillo;Hombre;América del Norte;21
160;Valdemorillo;Hombre;América del Sur;287
160;Valdemorillo;Hombre;Apátridas;0
160;Valdemorillo;Hombre;Asia;34
160;Valdemorillo;Hombre;Oceanía;3
160;Valdemorillo;Hombre;Otros países de América;0
160;Valdemorillo;Hombre;Resto de Europa;16
160;Valdemorillo;Hombre;Unión Europea ;5539
160;Valdemorillo;Mujer;África;195
160;Valdemorillo;Mujer;América del Central y del Caribe;68
160;Valdemorillo;Mujer;América del Norte;34
160;Valdemorillo;Mujer;América del Sur;378
160;Valdemorillo;Mujer;Apátridas;0
160;Valdemorillo;Mujer;Asia;32
160;Valdemorillo;Mujer;Oceanía;3
160;Valdemorillo;Mujer;Otros países de América;0
160;Valdemorillo;Mujer;Resto de Europa;50
160;Valdemorillo;Mujer;Unión Europea ;5297
161;Valdemoro;Hombre;África;621
161;Valdemoro;Hombre;América del Central y del Caribe;300
161;Valdemoro;Hombre;América del Norte;41
161;Valdemoro;Hombre;América del Sur;1999
161;Valdemoro;Hombre;Apátridas;0
161;Valdemoro;Hombre;Asia;277
161;Valdemoro;Hombre;Oceanía;6
161;Valdemoro;Hombre;Otros países de América;0
161;Valdemoro;Hombre;Resto de Europa;186
161;Valdemoro;Hombre;Unión Europea ;33263
161;Valdemoro;Mujer;África;488
161;Valdemoro;Mujer;América del Central y del Caribe;433
161;Valdemoro;Mujer;América del Norte;58
161;Valdemoro;Mujer;América del Sur;2569
161;Valdemoro;Mujer;Apátridas;0
161;Valdemoro;Mujer;Asia;254
161;Valdemoro;Mujer;Oceanía;4
161;Valdemoro;Mujer;Otros países de América;0
161;Valdemoro;Mujer;Resto de Europa;278
161;Valdemoro;Mujer;Unión Europea ;33198
162;Valdeolmos-Alalpardo;Hombre;África;35
162;Valdeolmos-Alalpardo;Hombre;América del Central y del Caribe;18
162;Valdeolmos-Alalpardo;Hombre;América del Norte;10
162;Valdeolmos-Alalpardo;Hombre;América del Sur;97
162;Valdeolmos-Alalpardo;Hombre;Apátridas;0
162;Valdeolmos-Alalpardo;Hombre;Asia;9
162;Valdeolmos-Alalpardo;Hombre;Oceanía;0
162;Valdeolmos-Alalpardo;Hombre;Otros países de América;0
162;Valdeolmos-Alalpardo;Hombre;Resto de Europa;9
162;Valdeolmos-Alalpardo;Hombre;Unión Europea ;1809
162;Valdeolmos-Alalpardo;Mujer;África;24
162;Valdeolmos-Alalpardo;Mujer;América del Central y del Caribe;24
162;Valdeolmos-Alalpardo;Mujer;América del Norte;10
162;Valdeolmos-Alalpardo;Mujer;América del Sur;113
162;Valdeolmos-Alalpardo;Mujer;Apátridas;0
162;Valdeolmos-Alalpardo;Mujer;Asia;9
162;Valdeolmos-Alalpardo;Mujer;Oceanía;0
162;Valdeolmos-Alalpardo;Mujer;Otros países de América;0
162;Valdeolmos-Alalpardo;Mujer;Resto de Europa;10
162;Valdeolmos-Alalpardo;Mujer;Unión Europea ;1728
163;Valdepiélagos;Hombre;África;5
163;Valdepiélagos;Hombre;América del Central y del Caribe;0
163;Valdepiélagos;Hombre;América del Norte;2
163;Valdepiélagos;Hombre;América del Sur;16
163;Valdepiélagos;Hombre;Apátridas;0
163;Valdepiélagos;Hombre;Asia;0
163;Valdepiélagos;Hombre;Oceanía;0
163;Valdepiélagos;Hombre;Otros países de América;0
163;Valdepiélagos;Hombre;Resto de Europa;3
163;Valdepiélagos;Hombre;Unión Europea ;289
163;Valdepiélagos;Mujer;África;5
163;Valdepiélagos;Mujer;América del Central y del Caribe;0
163;Valdepiélagos;Mujer;América del Norte;1
163;Valdepiélagos;Mujer;América del Sur;13
163;Valdepiélagos;Mujer;Apátridas;0
163;Valdepiélagos;Mujer;Asia;0
163;Valdepiélagos;Mujer;Oceanía;0
163;Valdepiélagos;Mujer;Otros países de América;0
163;Valdepiélagos;Mujer;Resto de Europa;4
163;Valdepiélagos;Mujer;Unión Europea ;249
164;Valdetorres de Jarama;Hombre;África;71
164;Valdetorres de Jarama;Hombre;América del Central y del Caribe;4
164;Valdetorres de Jarama;Hombre;América del Norte;4
164;Valdetorres de Jarama;Hombre;América del Sur;73
164;Valdetorres de Jarama;Hombre;Apátridas;0
164;Valdetorres de Jarama;Hombre;Asia;15
164;Valdetorres de Jarama;Hombre;Oceanía;1
164;Valdetorres de Jarama;Hombre;Otros países de América;0
164;Valdetorres de Jarama;Hombre;Resto de Europa;7
164;Valdetorres de Jarama;Hombre;Unión Europea ;2018
164;Valdetorres de Jarama;Mujer;África;56
164;Valdetorres de Jarama;Mujer;América del Central y del Caribe;13
164;Valdetorres de Jarama;Mujer;América del Norte;5
164;Valdetorres de Jarama;Mujer;América del Sur;127
164;Valdetorres de Jarama;Mujer;Apátridas;0
164;Valdetorres de Jarama;Mujer;Asia;15
164;Valdetorres de Jarama;Mujer;Oceanía;1
164;Valdetorres de Jarama;Mujer;Otros países de América;0
164;Valdetorres de Jarama;Mujer;Resto de Europa;17
164;Valdetorres de Jarama;Mujer;Unión Europea ;1889
165;Valdilecha;Hombre;África;29
165;Valdilecha;Hombre;América del Central y del Caribe;9
165;Valdilecha;Hombre;América del Norte;3
165;Valdilecha;Hombre;América del Sur;61
165;Valdilecha;Hombre;Apátridas;0
165;Valdilecha;Hombre;Asia;10
165;Valdilecha;Hombre;Oceanía;0
165;Valdilecha;Hombre;Otros países de América;0
165;Valdilecha;Hombre;Resto de Europa;8
165;Valdilecha;Hombre;Unión Europea ;1310
165;Valdilecha;Mujer;África;20
165;Valdilecha;Mujer;América del Central y del Caribe;7
165;Valdilecha;Mujer;América del Norte;6
165;Valdilecha;Mujer;América del Sur;53
165;Valdilecha;Mujer;Apátridas;0
165;Valdilecha;Mujer;Asia;5
165;Valdilecha;Mujer;Oceanía;0
165;Valdilecha;Mujer;Otros países de América;0
165;Valdilecha;Mujer;Resto de Europa;13
165;Valdilecha;Mujer;Unión Europea ;1221
166;Valverde de Alcalá;Hombre;África;7
166;Valverde de Alcalá;Hombre;América del Central y del Caribe;0
166;Valverde de Alcalá;Hombre;América del Norte;0
166;Valverde de Alcalá;Hombre;América del Sur;5
166;Valverde de Alcalá;Hombre;Apátridas;0
166;Valverde de Alcalá;Hombre;Asia;0
166;Valverde de Alcalá;Hombre;Oceanía;0
166;Valverde de Alcalá;Hombre;Otros países de América;0
166;Valverde de Alcalá;Hombre;Resto de Europa;1
166;Valverde de Alcalá;Hombre;Unión Europea ;212
166;Valverde de Alcalá;Mujer;África;7
166;Valverde de Alcalá;Mujer;América del Central y del Caribe;0
166;Valverde de Alcalá;Mujer;América del Norte;3
166;Valverde de Alcalá;Mujer;América del Sur;7
166;Valverde de Alcalá;Mujer;Apátridas;0
166;Valverde de Alcalá;Mujer;Asia;0
166;Valverde de Alcalá;Mujer;Oceanía;0
166;Valverde de Alcalá;Mujer;Otros países de América;0
166;Valverde de Alcalá;Mujer;Resto de Europa;3
166;Valverde de Alcalá;Mujer;Unión Europea ;182
167;Velilla de San Antonio;Hombre;África;51
167;Velilla de San Antonio;Hombre;América del Central y del Caribe;22
167;Velilla de San Antonio;Hombre;América del Norte;5
167;Velilla de San Antonio;Hombre;América del Sur;120
167;Velilla de San Antonio;Hombre;Apátridas;0
167;Velilla de San Antonio;Hombre;Asia;21
167;Velilla de San Antonio;Hombre;Oceanía;0
167;Velilla de San Antonio;Hombre;Otros países de América;0
167;Velilla de San Antonio;Hombre;Resto de Europa;46
167;Velilla de San Antonio;Hombre;Unión Europea ;5835
167;Velilla de San Antonio;Mujer;África;39
167;Velilla de San Antonio;Mujer;América del Central y del Caribe;31
167;Velilla de San Antonio;Mujer;América del Norte;10
167;Velilla de San Antonio;Mujer;América del Sur;174
167;Velilla de San Antonio;Mujer;Apátridas;0
167;Velilla de San Antonio;Mujer;Asia;26
167;Velilla de San Antonio;Mujer;Oceanía;4
167;Velilla de San Antonio;Mujer;Otros países de América;0
167;Velilla de San Antonio;Mujer;Resto de Europa;52
167;Velilla de San Antonio;Mujer;Unión Europea ;5675
168;Vellón (El);Hombre;África;77
168;Vellón (El);Hombre;América del Central y del Caribe;5
168;Vellón (El);Hombre;América del Norte;1
168;Vellón (El);Hombre;América del Sur;48
168;Vellón (El);Hombre;Apátridas;0
168;Vellón (El);Hombre;Asia;4
168;Vellón (El);Hombre;Oceanía;0
168;Vellón (El);Hombre;Otros países de América;0
168;Vellón (El);Hombre;Resto de Europa;2
168;Vellón (El);Hombre;Unión Europea ;831
168;Vellón (El);Mujer;África;47
168;Vellón (El);Mujer;América del Central y del Caribe;9
168;Vellón (El);Mujer;América del Norte;0
168;Vellón (El);Mujer;América del Sur;64
168;Vellón (El);Mujer;Apátridas;0
168;Vellón (El);Mujer;Asia;11
168;Vellón (El);Mujer;Oceanía;0
168;Vellón (El);Mujer;Otros países de América;0
168;Vellón (El);Mujer;Resto de Europa;1
168;Vellón (El);Mujer;Unión Europea ;734
169;Venturada;Hombre;África;6
169;Venturada;Hombre;América del Central y del Caribe;7
169;Venturada;Hombre;América del Norte;6
169;Venturada;Hombre;América del Sur;53
169;Venturada;Hombre;Apátridas;0
169;Venturada;Hombre;Asia;4
169;Venturada;Hombre;Oceanía;0
169;Venturada;Hombre;Otros países de América;0
169;Venturada;Hombre;Resto de Europa;4
169;Venturada;Hombre;Unión Europea ;997
169;Venturada;Mujer;África;6
169;Venturada;Mujer;América del Central y del Caribe;9
169;Venturada;Mujer;América del Norte;5
169;Venturada;Mujer;América del Sur;61
169;Venturada;Mujer;Apátridas;0
169;Venturada;Mujer;Asia;10
169;Venturada;Mujer;Oceanía;2
169;Venturada;Mujer;Otros países de América;0
169;Venturada;Mujer;Resto de Europa;9
169;Venturada;Mujer;Unión Europea ;853
171;Villa del Prado;Hombre;África;244
171;Villa del Prado;Hombre;América del Central y del Caribe;38
171;Villa del Prado;Hombre;América del Norte;1
171;Villa del Prado;Hombre;América del Sur;167
171;Villa del Prado;Hombre;Apátridas;0
171;Villa del Prado;Hombre;Asia;9
171;Villa del Prado;Hombre;Oceanía;3
171;Villa del Prado;Hombre;Otros países de América;0
171;Villa del Prado;Hombre;Resto de Europa;5
171;Villa del Prado;Hombre;Unión Europea ;2759
171;Villa del Prado;Mujer;África;173
171;Villa del Prado;Mujer;América del Central y del Caribe;49
171;Villa del Prado;Mujer;América del Norte;4
171;Villa del Prado;Mujer;América del Sur;213
171;Villa del Prado;Mujer;Apátridas;0
171;Villa del Prado;Mujer;Asia;13
171;Villa del Prado;Mujer;Oceanía;3
171;Villa del Prado;Mujer;Otros países de América;0
171;Villa del Prado;Mujer;Resto de Europa;8
171;Villa del Prado;Mujer;Unión Europea ;2646
170;Villaconejos;Hombre;África;38
170;Villaconejos;Hombre;América del Central y del Caribe;6
170;Villaconejos;Hombre;América del Norte;0
170;Villaconejos;Hombre;América del Sur;38
170;Villaconejos;Hombre;Apátridas;0
170;Villaconejos;Hombre;Asia;1
170;Villaconejos;Hombre;Oceanía;0
170;Villaconejos;Hombre;Otros países de América;0
170;Villaconejos;Hombre;Resto de Europa;6
170;Villaconejos;Hombre;Unión Europea ;1611
170;Villaconejos;Mujer;África;32
170;Villaconejos;Mujer;América del Central y del Caribe;9
170;Villaconejos;Mujer;América del Norte;0
170;Villaconejos;Mujer;América del Sur;67
170;Villaconejos;Mujer;Apátridas;0
170;Villaconejos;Mujer;Asia;2
170;Villaconejos;Mujer;Oceanía;0
170;Villaconejos;Mujer;Otros países de América;0
170;Villaconejos;Mujer;Resto de Europa;5
170;Villaconejos;Mujer;Unión Europea ;1535
172;Villalbilla;Hombre;África;29
172;Villalbilla;Hombre;América del Central y del Caribe;28
172;Villalbilla;Hombre;América del Norte;38
172;Villalbilla;Hombre;América del Sur;198
172;Villalbilla;Hombre;Apátridas;0
172;Villalbilla;Hombre;Asia;38
172;Villalbilla;Hombre;Oceanía;1
172;Villalbilla;Hombre;Otros países de América;0
172;Villalbilla;Hombre;Resto de Europa;21
172;Villalbilla;Hombre;Unión Europea ;6238
172;Villalbilla;Mujer;África;26
172;Villalbilla;Mujer;América del Central y del Caribe;31
172;Villalbilla;Mujer;América del Norte;42
172;Villalbilla;Mujer;América del Sur;229
172;Villalbilla;Mujer;Apátridas;0
172;Villalbilla;Mujer;Asia;42
172;Villalbilla;Mujer;Oceanía;3
172;Villalbilla;Mujer;Otros países de América;0
172;Villalbilla;Mujer;Resto de Europa;26
172;Villalbilla;Mujer;Unión Europea ;6048
173;Villamanrique de Tajo;Hombre;África;13
173;Villamanrique de Tajo;Hombre;América del Central y del Caribe;2
173;Villamanrique de Tajo;Hombre;América del Norte;0
173;Villamanrique de Tajo;Hombre;América del Sur;3
173;Villamanrique de Tajo;Hombre;Apátridas;0
173;Villamanrique de Tajo;Hombre;Asia;1
173;Villamanrique de Tajo;Hombre;Oceanía;0
173;Villamanrique de Tajo;Hombre;Otros países de América;0
173;Villamanrique de Tajo;Hombre;Resto de Europa;0
173;Villamanrique de Tajo;Hombre;Unión Europea ;335
173;Villamanrique de Tajo;Mujer;África;15
173;Villamanrique de Tajo;Mujer;América del Central y del Caribe;2
173;Villamanrique de Tajo;Mujer;América del Norte;1
173;Villamanrique de Tajo;Mujer;América del Sur;2
173;Villamanrique de Tajo;Mujer;Apátridas;0
173;Villamanrique de Tajo;Mujer;Asia;0
173;Villamanrique de Tajo;Mujer;Oceanía;0
173;Villamanrique de Tajo;Mujer;Otros países de América;0
173;Villamanrique de Tajo;Mujer;Resto de Europa;0
173;Villamanrique de Tajo;Mujer;Unión Europea ;320
174;Villamanta;Hombre;África;92
174;Villamanta;Hombre;América del Central y del Caribe;1
174;Villamanta;Hombre;América del Norte;0
174;Villamanta;Hombre;América del Sur;20
174;Villamanta;Hombre;Apátridas;0
174;Villamanta;Hombre;Asia;3
174;Villamanta;Hombre;Oceanía;0
174;Villamanta;Hombre;Otros países de América;0
174;Villamanta;Hombre;Resto de Europa;6
174;Villamanta;Hombre;Unión Europea ;1136
174;Villamanta;Mujer;África;66
174;Villamanta;Mujer;América del Central y del Caribe;10
174;Villamanta;Mujer;América del Norte;3
174;Villamanta;Mujer;América del Sur;32
174;Villamanta;Mujer;Apátridas;0
174;Villamanta;Mujer;Asia;2
174;Villamanta;Mujer;Oceanía;0
174;Villamanta;Mujer;Otros países de América;0
174;Villamanta;Mujer;Resto de Europa;6
174;Villamanta;Mujer;Unión Europea ;1114
175;Villamantilla;Hombre;África;36
175;Villamantilla;Hombre;América del Central y del Caribe;2
175;Villamantilla;Hombre;América del Norte;2
175;Villamantilla;Hombre;América del Sur;22
175;Villamantilla;Hombre;Apátridas;0
175;Villamantilla;Hombre;Asia;2
175;Villamantilla;Hombre;Oceanía;0
175;Villamantilla;Hombre;Otros países de América;0
175;Villamantilla;Hombre;Resto de Europa;0
175;Villamantilla;Hombre;Unión Europea ;621
175;Villamantilla;Mujer;África;33
175;Villamantilla;Mujer;América del Central y del Caribe;5
175;Villamantilla;Mujer;América del Norte;1
175;Villamantilla;Mujer;América del Sur;31
175;Villamantilla;Mujer;Apátridas;0
175;Villamantilla;Mujer;Asia;3
